_source_id,managed_objects,alarm_type,probable_cause,perceived_severity,state,created_at,updated_at,closed_at,additional_information
l00ezzf8,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-01T00:41:10.000Z,2025-04-01T00:41:18.000Z,,
51b3jczu,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T00:41:18.000Z,2025-04-01T00:41:46.000Z,2025-04-01T01:00:08.000Z,
f16ye0a4,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-01T00:41:19.000Z,2025-04-01T00:41:47.000Z,,
8b2zxii6,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T00:41:19.000Z,,,
g298cqk4,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-01T00:41:24.000Z,2025-04-01T00:41:32.000Z,,
0in8910t,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-01T00:41:29.000Z,2025-04-01T00:41:53.000Z,,
ax40dtir,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-01T00:41:32.000Z,2025-04-01T00:41:47.000Z,2025-04-01T00:42:41.000Z,
zn9dde3c,vdu_cssipe.vnfc_cssipe2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T00:41:32.000Z,,,
l2z0ljch,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T00:41:41.000Z,,,
t8hljefy,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T00:41:50.000Z,,,
bk3g84ut,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-01T00:41:59.000Z,2025-04-01T00:42:20.000Z,2025-04-01T01:09:32.000Z,
hoy7dv7c,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T00:42:00.000Z,2025-04-01T00:42:09.000Z,2025-04-01T00:57:40.000Z,
e7b7p0rn,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T00:42:01.000Z,2025-04-01T00:42:16.000Z,2025-04-01T01:37:44.000Z,
fwwxr5rd,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T00:42:07.000Z,,,
anzr2mul,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-01T00:42:13.000Z,2025-04-01T00:42:43.000Z,2025-04-01T01:19:49.000Z,
3qmvifii,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T00:42:17.000Z,2025-04-01T00:42:23.000Z,2025-04-01T01:01:57.000Z,
79gil0mv,vdu_sbsipc.vnfc_sbsipc1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-01T00:42:25.000Z,2025-04-01T00:42:41.000Z,2025-04-01T01:09:25.000Z,
lrdihsa7,vdu_mgw.tr_mgw_mp_fail_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-01T00:42:30.000Z,2025-04-01T00:42:52.000Z,2025-04-01T01:16:36.000Z,
zfdsnczx,vdu_csdb.vnfc_csdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T00:42:33.000Z,,,
28xg8y72,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-01T00:42:42.000Z,2025-04-01T00:43:14.000Z,,
8o98bv78,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-01T00:42:45.000Z,2025-04-01T00:43:34.000Z,,
mlw83y0m,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-01T00:42:48.000Z,2025-04-01T00:43:08.000Z,,
bppfo5mn,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-01T00:42:48.000Z,2025-04-01T00:42:53.000Z,2025-04-01T01:32:28.000Z,
4kl8cgn0,vdu_sbdns.vnfc_sbdns2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T00:42:55.000Z,,,
7f6fdhgz,vdu_cssips.vnfc_cssips7,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-01T00:43:03.000Z,2025-04-01T00:43:35.000Z,,
trbad3wr,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T00:43:11.000Z,,,
e2q6jxnn,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-01T00:43:12.000Z,,,
4ufzdy3o,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T00:43:18.000Z,,,
t5r5rc6z,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T00:43:27.000Z,,,
8q8ghgbc,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-01T00:43:35.000Z,2025-04-01T00:43:47.000Z,,
dut4s7az,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-01T00:43:41.000Z,2025-04-01T00:43:48.000Z,2025-04-01T01:39:17.000Z,
177udktm,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-01T00:43:50.000Z,2025-04-01T00:44:32.000Z,,
jfvyb6li,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T00:43:56.000Z,,,
y9ik01l0,vdu_mtlg.vnfc_mtlg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-01T00:44:03.000Z,2025-04-01T00:44:30.000Z,2025-04-01T01:43:08.000Z,
sflse45b,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-01T00:57:32.000Z,2025-04-01T00:57:38.000Z,2025-04-01T01:54:04.000Z,
hnqo7yir,vdu_cslg.tr_sbcCounterTotAudioMoSession_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T00:57:35.000Z,,,
3dab42hh,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-01T00:57:42.000Z,2025-04-01T00:58:10.000Z,2025-04-01T01:15:51.000Z,
a6xvaj2k,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-01T00:57:45.000Z,2025-04-01T00:58:11.000Z,2025-04-01T01:50:38.000Z,
kswva984,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T00:57:49.000Z,,,
mjljx8xg,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T00:57:57.000Z,,,
fark6o0u,vdu_sblg.tr_sbc_invite_error_from_core_network_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T00:58:05.000Z,,,
7mkgxukq,vdu_csdb.vnfc_csdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T00:58:14.000Z,,,
i5p5nvqe,vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T00:58:18.000Z,,,
5nkb4eho,vdu_sbdns.vnfc_sbdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T00:58:18.000Z,2025-04-01T00:58:26.000Z,2025-04-01T01:32:57.000Z,
wgwaj1g1,vdu_scsip.vnfc_scsip3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T00:58:27.000Z,,,
prat0861,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T00:58:34.000Z,,,
dslcb8qs,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-01T00:58:42.000Z,2025-04-01T00:58:51.000Z,2025-04-01T01:20:30.000Z,
1f63ai9h,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_DIA_DOWN,INDETERMINATE,ACTIVE,2025-04-01T00:58:50.000Z,,,
jtb9xxay,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-01T00:58:50.000Z,2025-04-01T00:59:15.000Z,2025-04-01T01:24:56.000Z,
zwkxxjve,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T00:58:56.000Z,,,
hhjshzkb,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T00:58:57.000Z,,,
dur82c06,vdu_cslg.vnfc_cslg1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T00:59:04.000Z,,,
bk2l0d1b,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T00:59:07.000Z,,,
d3go8jn4,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-01T00:59:09.000Z,2025-04-01T00:59:37.000Z,2025-04-01T01:17:57.000Z,
6rupw2w5,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,CLEARED,2025-04-01T01:09:35.000Z,2025-04-01T01:09:53.000Z,2025-04-01T01:17:09.000Z,
xa5s00i8,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T01:09:37.000Z,,,
rxxf36wa,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-01T01:09:42.000Z,2025-04-01T01:10:02.000Z,,
ri8bixoi,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T01:09:44.000Z,,,
erxdouad,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T01:09:51.000Z,,,
8nbiquwr,vdu_udia.vnfc_udia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-01T01:10:00.000Z,2025-04-01T01:10:34.000Z,,
w2tnd6r3,vdu_cssipe.vnfc_cssipe1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T01:10:05.000Z,,,
3gm1bwye,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T01:10:11.000Z,2025-04-01T01:10:30.000Z,2025-04-01T01:25:24.000Z,
tb74rs7g,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T01:10:18.000Z,,,
5pvyiomk,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:10:27.000Z,,,
l0thhzy7,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-01T01:10:29.000Z,2025-04-01T01:11:29.000Z,,
emruyp04,vdu_mtdns.vnfc_mtdns2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:10:31.000Z,,,
cj29yfc2,vdu_mtlg.vnfc_mtlg3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T01:10:35.000Z,,,
50ui22kx,vdu_mtlg.tr_MMTelMobileRegistrationRegisterTotal_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T01:10:38.000Z,2025-04-01T01:11:00.000Z,2025-04-01T02:01:36.000Z,
0h54piwz,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_DIAGW_DOWN,INDETERMINATE,ACTIVE,2025-04-01T01:10:44.000Z,,,
yggsnpue,vdu_mgw.tr_mgw_H248_fail_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T01:10:49.000Z,,,
1w4k2tcz,vdu_sblg.tr_successful_registration_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T01:10:58.000Z,2025-04-01T01:11:04.000Z,2025-04-01T01:52:12.000Z,
tom5xlk8,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T01:11:06.000Z,,,
ix7ib5n2,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T01:11:15.000Z,,,
1ssrkxlc,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T01:11:16.000Z,,,
why4h350,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:11:17.000Z,,,
db2uuijn,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-01T01:11:23.000Z,2025-04-01T01:11:30.000Z,,
c0b4msky,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-01T01:11:29.000Z,2025-04-01T01:12:13.000Z,,
fh024kwk,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T01:11:38.000Z,,,
uotdh00h,vdu_mtsip.vnfc_mtsip1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T01:11:43.000Z,,,
24479qtk,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T01:21:20.000Z,,,
exdw6lqw,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:21:21.000Z,,,
paih0p4e,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T01:21:25.000Z,,,
xck36h0w,vdu_mtdia.vnfc_mtdia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:21:30.000Z,,,
v6tt9q1n,vdu_scsip.vnfc_scsip4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-01T01:21:31.000Z,2025-04-01T01:22:25.000Z,,
nai89y1f,vdu_sblg.vnfc_sblg5,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:21:34.000Z,,,
mhrcnbh6,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:21:36.000Z,,,
zs34jtgx,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-01T01:21:41.000Z,,,
m5rrvsff,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-01T01:21:46.000Z,2025-04-01T01:22:03.000Z,2025-04-01T01:57:31.000Z,
zei3zrrh,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T01:21:47.000Z,,,
es6ff7so,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-01T01:21:49.000Z,2025-04-01T01:22:04.000Z,,
vqrhofu1,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T01:21:58.000Z,,,
indh4spf,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-01T01:22:07.000Z,2025-04-01T01:22:16.000Z,,
rev361xs,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:22:08.000Z,,,
1m264upj,vdu_cslg.vnfc_cslg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T01:22:13.000Z,,,
ueaxylnf,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-01T01:30:03.000Z,2025-04-01T01:30:08.000Z,,
htugur9u,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-01T01:30:12.000Z,2025-04-01T01:30:41.000Z,2025-04-01T01:57:49.000Z,
ds22wybo,vdu_mgw.vnfc_mgw6,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-01T01:30:18.000Z,2025-04-01T01:30:33.000Z,,
hcbn9wsz,vdu_cssips.vnfc_cssips10,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T01:30:18.000Z,,,
x2kbvsig,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T01:30:27.000Z,,,
oyohaz7t,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-01T01:30:27.000Z,,,
ujodck82,vdu_csdia.vnfc_csdia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-01T01:30:35.000Z,2025-04-01T01:30:52.000Z,2025-04-01T02:02:07.000Z,
im1y65rj,vdu_cssips.vnfc_cssips9,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-01T01:30:39.000Z,2025-04-01T01:31:33.000Z,,
mtzjko0m,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T01:30:45.000Z,,,
8y6rh05h,vdu_mtdb.vnfc_mtdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T01:30:53.000Z,,,
c8ra484n,vdu_mtdb.vnfc_mtdb4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-01T01:30:56.000Z,,,
o1esp7bm,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-01T01:31:01.000Z,2025-04-01T01:31:14.000Z,2025-04-01T02:06:24.000Z,
yndn5gjj,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-01T01:31:03.000Z,2025-04-01T01:31:08.000Z,,
noqu9y3z,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-01T01:31:12.000Z,2025-04-01T01:31:40.000Z,,
pe6wtlrj,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:31:15.000Z,,,
d0jmu3mo,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T01:31:24.000Z,2025-04-01T01:31:49.000Z,2025-04-01T02:04:25.000Z,
9kls1qcw,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:31:29.000Z,,,
wo6cmlxz,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-01T01:31:36.000Z,2025-04-01T01:32:01.000Z,2025-04-01T02:00:53.000Z,
sqg4eij0,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-01T01:31:45.000Z,2025-04-01T01:32:08.000Z,2025-04-01T02:23:18.000Z,
ao1cjfx5,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T01:31:46.000Z,2025-04-01T01:31:52.000Z,2025-04-01T02:09:42.000Z,
x4lr9tjq,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-01T01:31:50.000Z,2025-04-01T01:31:56.000Z,2025-04-01T01:34:17.000Z,
lmt2pnjk,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-01T01:31:58.000Z,2025-04-01T01:32:37.000Z,,
78rapkia,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:31:58.000Z,,,
3hcws2wy,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-01T01:32:03.000Z,2025-04-01T01:32:32.000Z,,
wwjwgabt,vdu_mtlg.vnfc_mtlg8,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-01T01:38:02.000Z,,,
frml29q2,vdu_ipsmdia.vnfc_ipsmdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-01T01:38:04.000Z,,,
